"date","year","month","date_label","dummy","recession","cpi","cpi_yoy_percent_change","ngdp","ngdp_monthly","rgdp","rgdp_monthly","real_gdp_now","fci","fci_yoy_arith_change","fci_qoq_arith_change","nf_employees","resi_const_employees_nsa","employee_comp","unemployment_rate","initial_claims_nsa","initial_claims_sa","cont_claims_sa","nonfarm_openings_sa","nonfarm_openings_rate_sa","labor_prod","labor_prod_monthly","ahe","personal_income","real_pi","disp_pi","real_disp_pi","pce","pce_yoy_percent_change","real_pce","pers_int_income","pers_int_payments","hh_pmnts_percent_dpi","mtg_pmnts_percent_dpi","pers_current_taxes","pers_current_transfers","pers_saving","pers_saving_rate","umich_cons_sentiment","corp_profits","fed_profits","bus_sales_nsa","bus_inventories_nsa","bus_applications_nsa","gross_pdi","real_gross_pdi","ind_prod_nsa","ind_prod_sa","priv_nonres_fi","priv_res_fi","real_priv_res_fi","new_sf_sales_nsa","active_home_listings","existing_home_sales","total_housing_permits_nsa","total_housing_permits_sa","sf_unit_permits_nsa","total_housing_starts_nsa","sf_unit_starts_nsa","total_under_construct_nsa","sf_unit_under_const_nsa","total_completed_nsa","sf_unit_completed_nsa","not_started_homes_sold_nsa","under_const_homes_sold_nsa","completed_homes_sold_nsa","auto_sales_nsa","med_sales_price_exist","med_sales_price_new","new_homes_months_on_sales","m1","m2","z1_loans","z1_securities","bank_loans","bank_loans_mom_arith","bank_securities_sa","bank_assets_sa","bank_reserves","bank_credit_sa","deposits_sa","rrp_nsa","fed_assets_nsa","fed_assets_nsa_yoy","fed_remittances","fed_ust_holdings_nsa","fed_ust_holdings_nsa_yoy","fed_bill_holdings_nsa","fed_bill_holdings_nsa_yoy","fed_n_b_holdings_nsa","fed_n_b_holdings_nsa_yoy","fed_funds_rate","fed_funds_rate_yoy_change","three_month_yield","six_month_yield","one_year_yield","three_year_yield","two_year_yield","two_year_yield_1y_lagged","five_year_yield","ten_year_yield","ten_year_yield_yoy_change","thirty_year_yield","sahm_rule_indicator","m2_less_reserves","m2_less_reserves_less_securities","twos_tens_yc","three_month_tens_yc"
2015-09-01,2015,"September","Sep 15",1389,0,237.498,0.00884296163417009,NA,18423.9666666667,NA,18423.9666666667,NA,-0.40463,0.30712,0.16287,142265,713.6,9768,5,216467,269500,2243000,5488,3.7,NA,NA,21.09,15570.5,15973.484,13619.5,13972.2,12386.4,3.29402738629352,12707.2,1360.4,265.7,NA,NA,1951,2703,784.3,5.8,87.2,NA,NA,1320107,1827359,256466,NA,NA,101.0685,100.6507,NA,NA,NA,35,NA,NA,98.3,1144,60.3,111.6,65,953.1,417.4,92.6,58,11,13,11,1476.009,NA,299500,3.2,3047,12160.8,NA,NA,8066.7957,48.3320999999996,3049.2155,15417.2548,2701.3,11113.1586,10864.9729,94.135,4484.701,48.2929999999997,1888,2461944,18739,0,0,2346.64,17.962,0.14,0.05,0.02,0.18,0.37,1.01,0.71,0.14,1.49,2.17,-0.36,2.95,-0.1,9459.5,6410.2845,1.46,2.15
2015-10-01,2015,"October","Oct 15",1390,0,237.733,0.127616560670507,18435.137,18435.137,18892.206,18435.137,1.0179,-0.45949,0.19468,0.09849,142585,717,9802.5,5,244073,267000,2207600,5773,3.9,97.943,97.943,21.19,15608,16012.028,13643.6,13996.9,12394.9,2.73691015939062,12715.9,1366,268.9,10.038918,4.524571,1964.5,2706.4,796.9,5.8,90,1746.728,99.87,1329438,1865936,208208,3276.879,3315.334,100.1005,100.1871,2500.42,669.31,716.639,39,NA,NA,99.3,1160,60.3,90.9,58.9,951.7,415,89.5,60,11,16,12,1487.551,NA,298000,2.9,3022.3,12195.9,23844912,39450258,8117.2662,50.4705000000004,3057.876,15617.5538,2725.9,11172.1972,10914.3308,135.814,4495.4,25.7209999999995,1773,2461856,5393,0,0,2346.639,5.06899999999996,0.12,0.03,0.02,0.11,0.26,0.93,0.64,0.19,1.39,2.07,-0.23,2.89,-0.07,9470,6412.124,1.43,2.05
2015-11-01,2015,"November","Nov 15",1391,0,238.017,0.436318216918519,NA,18465.4023333333,NA,18465.4023333333,NA,-0.48348,0.18394,0.05204,142810,717.3,9811.2,5.1,280992,268500,2208500,5708,3.8,NA,NA,21.21,15615.4,16009.52,13648.6,13993.4,12423.2,2.80786832065807,12737,1371.2,271.9,NA,NA,1966.8,2713.6,770.5,5.6,91.3,NA,NA,1265051,1862707,186672,NA,NA,98.7864,99.4382,NA,NA,NA,36,NA,NA,91,1244,50,89.9,57,967.7,416.3,80.9,55.2,12,12,11,1359.864,NA,312600,3,3084.8,12284.6,NA,NA,8176.8292,59.5630000000001,3080.3922,15589.9298,2660.3,11249.1415,10964.6965,99.873,4486.381,-2.16199999999935,2085,2461696,83,0,0,2346.639,-0.0740000000000691,0.12,0.03,0.13,0.33,0.48,1.2,0.88,0.35,1.67,2.26,-0.0700000000000003,3.03,0,9624.3,6543.9078,1.38,2.13
2015-12-01,2015,"December","Dec 15",1392,0,237.761,0.638724751536479,NA,18495.6676666667,NA,18495.6676666667,NA,-0.40717,0.20964,0.05015,143083,711.2,9834.2,5,340988,271000,2203750,5845,3.9,NA,NA,21.23,15668.4,16077.429,13702.2,14060.2,12452,2.9422706492175,12777.3,1376,274.8,NA,NA,1966.2,2728.2,792.3,5.8,92.6,NA,NA,1360699,1803264,203598,NA,NA,98.15,98.939,NA,NA,NA,38,NA,NA,97.5,1211,51.3,78.1,50.2,950.8,397.6,95.6,69,11,14,13,1672.392,NA,297100,2.9,3100,12346.8,NA,NA,8231.7666,54.9374000000007,3107.8773,15579.418,2481.2,11334.6538,10925.6631,141.134,4486.242,-10.643,1974,2461578,85,0,0,2346.639,-0.0729999999998654,0.24,0.12,0.23,0.5,0.65,1.28,0.98,0.34,1.7,2.24,0.0300000000000002,2.97,0,9865.6,6757.7227,1.26,2.01
2016-01-01,2016,"January","Jan 16",1393,0,237.652,1.23750250269439,18525.933,18525.933,19001.69,18525.933,0.6209,-0.31389,0.2218,0.09074,143198,688.5,9849.6,4.8,378979,279600,2207600,6012,4,98.202,98.202,21.31,15695.5,16098.568,13767.2,14121.1,12478,3.40855412001624,12798.7,1380.4,270.4,10.004419,4.496294,1928.2,2733.8,834.8,6.1,92,1805.898,96.548,1140531,1818881,265430,3244.317,3301.09,99.0562,99.4558,2488.836,693.163,739.045,39,NA,NA,76.2,1171,46.2,74.3,50.2,950.2,399,72.5,46.7,13,14,12,1189.3,NA,288400,3.3,3095,12469.9,24028943,39950449,8285.8727,54.1060999999991,3116.1508,15642.6288,2440,11395.3632,10956.3318,101.492,4489.873,-17.277,1773,2461423,409,0,0,2346.639,-0.0729999999998654,0.34,0.23,0.26,0.43,0.54,1.14,0.9,0.35,1.52,2.09,0.21,2.86,-0.07,10029.9,6913.7492,1.19,1.83
2016-02-01,2016,"February","Feb 16",1394,0,237.336,0.847277579012662,NA,18587.856,NA,18587.856,NA,-0.2916,0.24319,0.16789,143410,686.6,9842.5,4.9,265962,266750,2200500,5770,3.9,NA,NA,21.33,15695.9,16107.427,13773.8,14135.3,12554.5,3.61405014608058,12884,1382.1,266.8,NA,NA,1922.1,2747.6,768.3,5.6,91.7,NA,NA,1187155,1819586,257163,NA,NA,98.5183,98.9136,NA,NA,NA,45,NA,NA,86.3,1172,53.6,84.1,58,958.6,404.7,71.2,51.4,14,16,15,1375,NA,305800,3.7,3128,12556.7,NA,NA,8346.9659,61.0931999999993,3127.4561,15710.958,2510.9,11463.2747,11008.66,55.487,4485.8,-10.6019999999999,1884,2461184,775,0,0,2346.696,-0.0149999999998727,0.38,0.27,0.31,0.45,0.53,0.9,0.73,0.11,1.22,1.78,-0.2,2.62,-0.07,10045.8,6918.3439,1.05,1.47
2016-03-01,2016,"March","Mar 16",1395,0,238.08,0.891616096552195,NA,18649.779,NA,18649.779,NA,-0.36842,0.19101,0.11506,143666,696.3,9862.9,5,237779,263250,2167250,6129,4.1,NA,NA,21.39,15731.6,16106.421,13806,14135.4,12537,2.96400325227288,12836.1,1381,263.5,NA,NA,1925.6,2754.9,821.3,5.9,91,NA,NA,1338085,1830558,321951,NA,NA,97.6405,98.1907,NA,NA,NA,50,NA,NA,99.8,1118,68.1,90.7,62.2,969.4,408.6,78.8,55.4,17,18,15,1615.066,NA,303200,4,3153.7,12616.7,NA,NA,8419.1517,72.1858000000011,3140.6998,15726.0454,2519.7,11555.3089,11084.252,68.364,4484.32,-4.01800000000003,1944,2461239,1392,0,0,2344.518,-2.19299999999976,0.36,0.25,0.3,0.47,0.66,1.04,0.88,0.24,1.38,1.89,-0.15,2.68,0,10097,6956.3002,1.01,1.59
2016-04-01,2016,"April","Apr 16",1396,0,238.992,1.17262575035348,18711.702,18711.702,19062.709,18711.702,1.8333,-0.40114,0.16923,0.00602999999999998,143856,715.8,9890.4,5.1,249257,266000,2149000,5803,3.9,98.197,98.197,21.46,15758.9,16081.685,13822.6,14106.2,12611.5,3.29590223685612,12870.2,1377.1,267.1,10.105045,4.496752,1936.3,2762.5,765.2,5.5,89,1865.417,93.158,1269167,1836272,249523,3246.381,3287.033,97.1874,98.4669,2511.643,704.254,741.346,55,NA,NA,101.9,1160,68.4,106.2,72.5,994.2,424.1,73.8,55.6,16,22,17,1525.166,NA,318300,4.1,3198.5,12700.4,24329519,40205854,8468.9545,49.8027999999995,3162.315,15845.9295,2487,11626.7931,11145.5354,34.476,4487.149,4.79300000000057,1749,2461379,1573,0,0,2342.095,-4.61400000000003,0.37,0.25,0.23,0.37,0.56,0.92,0.77,0.23,1.26,1.81,-0.13,2.62,0.1,10213.4,7051.085,1.04,1.58
2016-05-01,2016,"May","May 16",1397,0,239.557,1.07847646212462,NA,18772.0143333333,NA,18772.0143333333,NA,-0.39121,0.17629,-0.07732,143901,728.6,9895.5,4.8,248577,274500,2169750,5777,3.9,NA,NA,21.47,15777.2,16074.046,13834.7,14095.5,12652.7,3.07362692865407,12891.2,1376.6,271.2,NA,NA,1942.4,2769.3,732,5.3,94.7,NA,NA,1314123,1827236,240226,NA,NA,97.1075,98.2518,NA,NA,NA,53,NA,NA,110.3,1205,70.6,105,70.2,1018.4,432.2,83.5,60.2,19,17,17,1553.604,NA,295200,3.8,3237.8,12766.2,NA,NA,8523.5402,54.5856999999996,3186.6026,15910.0559,2443.8,11703.5334,11186.1502,44.832,4472.633,-6.93100000000049,1859,2461613,1203,0,0,2342.242,-4.40099999999984,0.37,0.25,0.28,0.42,0.59,0.97,0.82,0.21,1.3,1.81,-0.39,2.63,0.07,10322.4,7135.7974,0.99,1.53
2016-06-01,2016,"June","Jun 16",1398,0,240.222,1.07928653479594,NA,18832.3266666667,NA,18832.3266666667,NA,-0.3653,0.19268,-0.0737,144152,744.2,9929.8,4.9,252552,265250,2156750,5742,3.8,NA,NA,21.52,15821.4,16090.905,13868.1,14104.9,12731.2,3.43925446258095,12948.6,1379.3,275.6,NA,NA,1953.2,2771.4,682.3,4.9,93.5,NA,NA,1356000,1819262,252132,NA,NA,100.4165,98.7275,NA,NA,NA,50,NA,NA,117.6,1208,75,111.6,75,1028.6,440.7,97.9,65.9,14,19,17,1549.801,NA,311200,4,3244.9,12829.4,NA,NA,8571.3581,47.8179,3206.5244,15944.7291,2427.5,11772.0827,11259.4569,77.427,4469.249,-9.8100000000004,2018,2462032,1202,0,0,2339.286,-7.35699999999997,0.38,0.25,0.27,0.4,0.55,0.86,0.73,0.04,1.17,1.64,-0.72,2.45,0.03,10401.9,7195.3756,0.91,1.37
2016-07-01,2016,"July","Jul 16",1399,0,240.101,0.868363343051826,18892.639,18892.639,19197.938,18892.639,2.0953,-0.35929,0.17623,0.00913000000000003,144515,750.2,9978,4.8,257153,259400,2134600,5962,4,98.73,98.73,21.58,15891.5,16159.383,13924.8,14160.1,12756.7,3.1686467339,12972.2,1385.3,276,10.163226,4.477888,1966.7,2778.4,709.5,5.1,90,1857.546,90.572,1254087,1819216,224371,3261.571,3301.079,98.6913,98.836,2543.679,712.569,739.347,54,1462355,NA,97.9,1198,61.2,115.2,72.6,1050.8,449.7,93.4,61.2,14,23,17,1547.629,NA,297400,3.6,3245.3,12887.7,24584334,40571710,8617.2477,45.8896000000004,3242.6139,16026.0476,2371.2,11859.1358,11280.6465,69.829,4472.07,-15.9310000000005,1736,2462596,1358,0,0,2340.381,-6.26000000000022,0.39,0.26,0.3,0.4,0.51,0.79,0.67,0,1.07,1.5,-0.82,2.23,-0.07,10516.5,7273.8861,0.83,1.2
2016-08-01,2016,"August","Aug 16",1400,0,240.545,1.05531585956569,NA,18958.219,NA,18958.219,NA,-0.36975,0.08757,0.03139,144664,753.1,9983.8,4.9,220953,263500,2145000,5677,3.8,NA,NA,21.6,15931.3,16177.334,13960.5,14176.7,12788.1,3.16145270324777,12986.1,1389.3,275.3,NA,NA,1970.7,2789.8,714.4,5.1,89.8,NA,NA,1349948,1820815,276166,NA,NA,100.909,98.7554,NA,NA,NA,46,1459457,NA,111.6,1201,71.3,102.8,66.5,1049.4,447.6,98,66,14,17,14,1540.748,NA,298900,3.2,3317.5,12972.8,NA,NA,8641.305,24.0573000000004,3262.024,16055.8956,2413.5,11901.0234,11371.1356,82.581,4466.789,-17.6840000000002,1874,2463290,1550,0,0,2342.253,-4.38799999999992,0.4,0.26,0.3,0.45,0.57,0.85,0.74,0.04,1.13,1.56,-0.61,2.26,0.03,10559.3,7297.276,0.82,1.26
2016-09-01,2016,"September","Sep 16",1401,0,241.176,1.54864462016522,NA,19023.799,NA,19023.799,NA,-0.34254,0.06209,0.04867,144961,757,10033.7,5,203778,251500,2109500,5868,3.9,NA,NA,21.63,15999.1,16215.456,14019,14209.1,12846.6,3.71536523929472,13020.9,1391.2,273.6,NA,NA,1980.1,2793,716,5.1,91.2,NA,NA,1320312,1841062,218218,NA,NA,99.4541,98.6596,NA,NA,NA,44,1442492,NA,111.7,1303,63.4,95,67.4,1051.6,450.7,90.2,63.7,13,17,14,1463.25,NA,314800,3,3327.3,13033.6,NA,NA,8690.4881,49.1831000000002,3295.755,16080.3162,2325.1,11983.8287,11379.6292,148.232,4466.516,-18.1850000000004,1627,2463530,1586,0,0,2341.647,-4.99299999999994,0.4,0.26,0.29,0.47,0.59,0.9,0.77,0.0600000000000001,1.18,1.63,-0.54,2.35,0.07,10708.5,7412.745,0.86,1.34
2016-10-01,2016,"October","Oct 16",1402,0,241.741,1.68592496624365,19089.379,19089.379,19304.352,19089.379,2.8814,-0.36079,0.0987,0.00451000000000001,145069,758.6,10078.3,4.9,231147,255800,2072600,5591,3.7,99.362,99.362,21.71,16059.4,16243.304,14073.7,14235.4,12867,3.80882459721337,13014.9,1391.2,275.1,10.127796,4.406942,1985.8,2809.4,745.1,5.3,87.2,1926.839,87.643,1310406,1874260,208977,3360.952,3391.749,98.8479,98.7322,2571.821,730.983,748.925,46,1407001,NA,104,1254,61.6,114.5,73.4,1061.4,453.3,96.7,70,14,15,17,1398.361,NA,302800,3.1,3333.5,13100.5,24744831,40843823,8739.1234,48.6352999999999,3318.3684,16024.2624,2156.1,12054.0383,11376.5403,191.742,4459.703,-35.6969999999992,1428,2463509,1653,0,0,2340.976,-5.66300000000001,0.4,0.28,0.33,0.48,0.66,0.99,0.84,0.2,1.27,1.76,-0.31,2.5,0.1,10944.4,7626.0316,0.92,1.43
2016-11-01,2016,"November","Nov 16",1403,0,242.026,1.68433347197889,NA,19152.9473333333,NA,19152.9473333333,NA,-0.41806,0.06542,-0.05877,145189,752.3,10103.3,4.7,254987,245750,2044750,5971,4,NA,NA,21.71,16107.6,16286.542,14116.1,14273.6,12893,3.78163436151715,13036.8,1401.1,277.6,NA,NA,1991.4,2805.1,759,5.4,93.8,NA,NA,1307771,1890039,247635,NA,NA,97.749,98.3452,NA,NA,NA,40,1339004,NA,94.5,1230,55.9,87.8,60.6,1049.9,448.5,100,67.3,10,15,15,1400.755,NA,315000,3.2,3353.9,13173.4,NA,NA,8762.4457,23.3222999999998,3318.6483,16020.2688,2201.7,12079.6774,11419.5446,131.314,4454.779,-31.6019999999999,1554,2463725,2029,0,0,2340.44,-6.19900000000007,0.41,0.29,0.45,0.58,0.74,1.22,0.98,0.1,1.6,2.14,-0.12,2.86,0.03,10971.7,7653.0517,1.16,1.69
2016-12-01,2016,"December","Dec 16",1404,0,242.637,2.05079891151199,NA,19216.5156666667,NA,19216.5156666667,NA,-0.46585,-0.05868,-0.0961,145408,739.6,10145.6,4.7,333138,252200,2048400,5964,3.9,NA,NA,21.76,16182.5,16334.247,14180.1,14313.7,13005.9,4.44828140057822,13128.5,1421.2,281,NA,NA,2002.4,2809.2,706.5,5,98.2,NA,NA,1401929,1837538,186797,NA,NA,98.7885,99.0314,NA,NA,NA,39,1235252,NA,94.8,1248,55.5,86.5,52.9,1039,427.7,103.6,75,12,13,14,1719.627,NA,327000,3.3,3345.6,13213.4,NA,NA,8763.6944,1.2487000000001,3309.2761,16023.9167,2095.3,12072.1703,11463.7277,242.752,4460.033,-26.2089999999998,1560,2463549,1971,0,0,2339.103,-7.53600000000006,0.54,0.3,0.51,0.64,0.87,1.49,1.2,0.22,1.96,2.49,0.25,3.11,-0.07,11118.1,7808.8239,1.29,1.98
2017-01-01,2017,"January","Jan 17",1405,0,243.618,2.51039334825711,19280.084,19280.084,19398.343,19280.084,0.1699,-0.48739,-0.1735,-0.14485,145639,717.8,10194.7,4.7,333139,244000,2081000,5617,3.7,99.48,99.48,21.81,16293.3,16383.236,14294.2,14373.7,13063.7,4.69386119570445,13136.3,1445.9,282.6,10.076657,4.361124,1999.1,2826.9,762.6,5.3,98.5,2045.666,88.591,1220115,1859213,270066,3363.101,3382.703,98.7005,98.7987,2603.148,753.643,766.457,45,1153332,NA,90.6,1296,53.7,82.3,53.1,1045.8,424.4,74.6,55,15,15,15,1165.212,NA,315200,3.2,3389.3,13283.4,25044676,40989603,8787.5409,23.8464999999997,3320.723,16052.0967,2158.5,12103.4674,11523.3217,156.579,4454.802,-35.0709999999999,1500,2463526,2103,0,0,2340.655,-5.98399999999992,0.65,0.31,0.52,0.62,0.83,1.48,1.21,0.31,1.92,2.43,0.34,3.02,-0.07,11124.9,7804.177,1.22,1.91
2017-02-01,2017,"February","Feb 17",1406,0,244.006,2.81036168132942,NA,19332.937,NA,19332.937,NA,-0.49236,-0.20076,-0.13157,145845,721.3,10231.8,4.6,239438,230250,2059750,5923,3.9,NA,NA,21.84,16363.5,16431.536,14356.4,14416.8,13088.4,4.25265840933529,13143.4,1454.1,282,NA,NA,2007.1,2831.2,800.6,5.6,96.3,NA,NA,1207235,1868841,277874,NA,NA,98.2271,98.4322,NA,NA,NA,51,1150315,NA,86.9,1237,57.8,87.8,58.8,1051.1,430.4,78.9,52.7,16,18,17,1353.163,NA,298000,3.4,3400.4,13358.8,NA,NA,8806.2618,18.7209000000003,3339.4381,16121.535,2302.9,12143.1165,11566.009,131.113,4458.374,-27.4260000000004,1498,2463441,2257,0,0,2341.382,-5.31399999999985,0.66,0.28,0.53,0.65,0.82,1.47,1.2,0.47,1.9,2.42,0.64,3.03,-0.03,11055.9,7716.4619,1.22,1.89
2017-03-01,2017,"March","Mar 17",1407,0,243.892,2.44119623655914,NA,19385.79,NA,19385.79,NA,-0.48085,-0.11243,-0.06279,145975,723.3,10246.4,4.4,229787,233750,2017500,5811,3.8,NA,NA,21.88,16415.1,16491.77,14408.5,14476.3,13139.9,4.8089654622318,13201.7,1458.7,279.3,NA,NA,2006.6,2836.2,803.7,5.6,96.9,NA,NA,1404344,1875952,356418,NA,NA,99.2917,99.0663,NA,NA,NA,61,1171789,NA,115.3,1273,77.1,97.1,69.5,1052.6,435,92,62.4,19,21,21,1583.986,NA,321700,3.6,3452.9,13426.9,NA,NA,8807.8721,1.61030000000028,3357.5567,16184.9538,2387.8,12165.5489,11625.3766,223.114,4467.058,-17.2619999999997,1906,2463852,2613,0,0,2340.451,-4.06700000000001,0.79,0.43,0.75,0.89,1.01,1.59,1.31,0.43,2.01,2.48,0.59,3.08,-0.1,11039.1,7681.5433,1.17,1.73
2017-04-01,2017,"April","Apr 17",1408,0,244.193,2.1762234719154,19438.643,19438.643,19506.949,19438.643,2.8194,-0.48976,-0.08862,-0.02391,146172,735,10298,4.4,225320,227800,1955400,6091,4,99.442,99.442,21.94,16476,16521.43,14468.8,14509.3,13169.2,4.4221543829045,13206.1,1459.6,281.2,10.038956,4.323516,2007.2,2831.6,827.3,5.7,97,2019.85,79.705,1302370,1872678,267025,3432.968,3435.929,97.6572,100.0082,2640.229,767.212,770.751,56,1197537,NA,105,1239,69.3,105.2,76.9,1071.4,450.9,83.4,60.1,18,22,17,1450.982,NA,311100,3.7,3452.7,13484.9,25452876,41235309,8837.5999,29.7277999999988,3360.5007,16226.185,2344.8,12194.164,11667.3664,134.176,4477.135,-10.0140000000001,1579,2464592,3213,0,0,2339.51,-2.58499999999958,0.9,0.53,0.81,0.95,1.04,1.44,1.24,0.47,1.82,2.3,0.49,2.94,-0.1,11140.1,7779.5993,1.06,1.49
2017-05-01,2017,"May","May 17",1409,0,244.004,1.85634316676198,NA,19523.2936666667,NA,19523.2936666667,NA,-0.5297,-0.13849,-0.04231,146389,748.1,10329.4,4.4,216157,239000,1896250,5826,3.8,NA,NA,21.96,16573.2,16626.085,14563.6,14610.7,13171.9,4.10347198621637,13214.5,1461.1,285.7,NA,NA,2009.6,2837,914.7,6.3,97.1,NA,NA,1395571,1865192,309372,NA,NA,98.8767,100.1286,NA,NA,NA,57,1253065,NA,115.3,1205,78.4,106,76.9,1077.5,461.4,98.1,66.9,21,19,18,1545.127,NA,323600,3.1,3517.6,13538.1,NA,NA,8868.5737,30.9738000000016,3369.963,16236.8848,2288.9,12237.342,11719.4808,175.198,4468.516,-4.11700000000019,1702,2464720,3107,0,0,2339.355,-2.88700000000017,0.91,0.54,0.9,1.04,1.12,1.48,1.3,0.48,1.84,2.3,0.49,2.96,-0.07,11249.2,7879.237,1,1.4
2017-06-01,2017,"June","Jun 17",1410,0,244.163,1.64056580995913,NA,19607.9443333333,NA,19607.9443333333,NA,-0.56397,-0.19867,-0.07161,146588,764.6,10380.3,4.3,228967,248000,1916750,6305,4.1,NA,NA,22.02,16604,16642.946,14583.9,14618.7,13225.2,3.88023124293075,13256.7,1463.3,292.9,NA,NA,2020.1,2845.9,874.2,6,95,NA,NA,1401491,1863610,249383,NA,NA,101.8374,100.3233,NA,NA,NA,56,1291592,NA,130.8,1353,81.8,116.3,83.8,1083.4,473.5,109.9,71.3,18,20,18,1503.708,NA,315200,2.9,3526.3,13559.2,NA,NA,8884.771,16.1972999999998,3364.0852,16236.6542,2269.7,12247.1726,11721.3696,190.643,4469.079,-0.170000000000073,1559,2464915,2883,0,0,2338.216,-1.07000000000016,1.04,0.66,1,1.11,1.2,1.49,1.34,0.61,1.77,2.19,0.55,2.8,-0.03,11289.5,7925.4148,0.85,1.19
2017-07-01,2017,"July","Jul 17",1411,0,244.243,1.72510735065661,19692.595,19692.595,19660.766,19692.595,2.7182,-0.58294,-0.22365,-0.10209,146772,773.6,10432.2,4.3,242842,250800,1927200,6238,4.1,100.367,100.367,22.08,16665.9,16698.803,14630.7,14660.2,13263.3,3.9712464822407,13290.1,1466.1,293.5,10.032426,4.303356,2035.2,2856.1,882.1,6,93.4,2061.502,71.915,1300848,1867788,229436,3500.142,3493.166,100.2118,100.0947,2668.855,776.428,771.325,48,1321957,NA,102.9,1254,69.2,112.3,79.4,1092.6,482.8,102.2,69.4,14,18,16,1442.074,NA,322900,2.8,3548.6,13618.7,25566589,41969036,8927.8797,43.1086999999989,3365.0505,16335.0376,2296.9,12288.6677,11771.0116,153.59,4469.04,-3.02999999999975,1505,2465133,2537,0,0,2338.248,-2.13299999999981,1.15,0.76,1.09,1.13,1.22,1.54,1.37,0.7,1.87,2.32,0.82,2.88,-0.03,11321.8,7956.7495,0.95,1.23
2017-08-01,2017,"August","Aug 17",1412,0,245.183,1.92812155729698,NA,19807.426,NA,19807.426,NA,-0.5722,-0.20245,-0.0824400000000001,146907,771.4,10467.8,4.4,200390,247750,1923500,6276,4.1,NA,NA,22.11,16733.7,16729.216,14681.5,14678.3,13294.6,3.96071347580955,13291.7,1469.3,292.5,NA,NA,2052.2,2870.2,902.4,6.1,96.8,NA,NA,1414209,1879852,300244,NA,NA,101.6559,99.6642,NA,NA,NA,45,1324680,NA,122.1,1336,76.6,102.6,78.1,1095.9,493.8,102.1,65.6,13,16,16,1513.174,NA,314200,3.1,3585.1,13673.7,NA,NA,8956.8986,29.0189000000009,3369.191,16461.6606,2407.2,12323.6179,11817.3109,116.732,4462.999,-3.78999999999996,1445,2465247,1957,0,0,2337.565,-4.6880000000001,1.16,0.76,1.03,1.13,1.23,1.48,1.34,0.6,1.78,2.21,0.65,2.8,0,11266.5,7897.309,0.87,1.18
2017-09-01,2017,"September","Sep 17",1413,0,246.435,2.18056523037118,NA,19922.257,NA,19922.257,NA,-0.56803,-0.22549,-0.0383300000000001,146999,762.6,10535.1,4.3,218406,272400,1892800,6320,4.1,NA,NA,22.18,16841.9,16774.796,14764.1,14706,13417.3,4.44242056263913,13364.4,1472.9,289.8,NA,NA,2077.8,2883,864.6,5.9,95.1,NA,NA,1372246,1899300,223018,NA,NA,100.2345,99.7686,NA,NA,NA,50,1307960,NA,103.3,1277,66.6,104.4,72.5,1106.4,498.1,96.2,68.2,14,19,17,1554.253,NA,331500,3.2,3569.3,13717.9,NA,NA,8998.9065,42.0078999999987,3377.5695,16523.2998,2357.9,12372.6344,11865.6543,153.686,4459.721,-6.79500000000007,1169,2465408,1878,0,0,2337.276,-4.37100000000009,1.15,0.75,1.05,1.17,1.28,1.51,1.38,0.61,1.8,2.2,0.57,2.78,0,11360,7982.4305,0.82,1.15
2017-10-01,2017,"October","Oct 17",1414,0,246.626,2.02075775313248,20037.088,20037.088,19882.352,20037.088,3.406,-0.601,-0.24021,-0.03703,147147,773.6,10595.6,4.2,216704,242250,1902750,6408,4.2,100.94,100.94,22.18,16930.8,16841.324,14826.3,14748.6,13447.5,4.51154115178363,13377,1477,295.5,10.031221,4.275293,2104.5,2894,887.7,6,100.7,1864.83,72.881,1406773,1932109,231304,3574.446,3558.859,100.9318,100.9981,2732.168,798.28,787.03,49,1286713,NA,116.3,1360,71,109.6,75.7,1110.3,500,106.9,73.3,13,18,18,1386.79,NA,319500,3.2,3604.4,13770.1,26120748,42477453,9053.1695,54.2630000000008,3389.0089,16582.5621,2310.9,12436.2264,11933.8703,121.592,4462.669,2.96599999999944,1379,2465597,2088,0,0,2337.326,-3.65000000000009,1.15,0.75,1.09,1.25,1.4,1.68,1.55,0.71,1.98,2.36,0.6,2.88,-0.03,11459.2,8070.1911,0.81,1.27
2017-11-01,2017,"November","Nov 17",1415,0,247.284,2.17249386429557,NA,20134.243,NA,20134.243,NA,-0.6221,-0.20404,-0.03916,147377,770,10666.5,4.2,244655,247750,1963500,6271,4.1,NA,NA,22.22,16997.5,16883.564,14870.2,14771.1,13540.6,5.02288063290157,13450.3,1482.6,301.6,NA,NA,2127.3,2875.2,831.9,5.6,98.5,NA,NA,1408263,1944985,275026,NA,NA,100.7562,101.2597,NA,NA,NA,50,1227700,NA,98.8,1295,62,97.9,69.1,1113.2,500.6,95.1,68.1,16,17,17,1425.669,NA,343400,3.4,3626.2,13799.9,NA,NA,9080.3278,27.1582999999991,3396.2168,16653.2117,2378.3,12474.0824,11951.1383,51.827,4450.387,-4.39200000000073,1568,2458047,-5678,0,0,2329.099,-11.3409999999999,1.16,0.75,1.25,1.39,1.56,1.81,1.7,0.72,2.05,2.35,0.21,2.8,-0.07,11421.6,8025.3832,0.65,1.1
